ProductID,ProductName,Category,Price,DateAdded,ProductID_1,StockQuantity,Discount,ProductID_2,Sales,Rating,NumReviews,City
991,Throw Blanket,Blankets,48.75,2024-05-28 00:00:00,991,588,0.48,991,991,2.8,2737,Ogden
992,Throw Blanket,Blankets,57.35,2024-01-18 00:00:00,992,329,0.44,992,1328,2.1,4264,Richmond
993,Electric Blanket,Blankets,214.76,2024-01-13 00:00:00,993,226,0.08,993,1564,1.2,527,Akron
994,Fleece Blanket,Blankets,61.84,2023-12-09 00:00:00,994,788,0.47,994,56,3,1176,Long Beach
995,Weighted Blanket,Blankets,269.34,2023-10-25 00:00:00,995,662,0.17,995,800,3.3,2513,San Antonio
996,Throw Blanket,Blankets,207.72,2024-02-13 00:00:00,996,16,0.46,996,325,2.3,1973,Baton Rouge
997,Fleece Blanket,Blankets,268.6,2023-07-01 00:00:00,997,201,0.39,997,1546,3.2,841,Worcester
998,Throw Blanket,Blankets,92.74,2023-10-29 00:00:00,998,880,0.02,998,1295,2.8,3454,Raleigh
999,Weighted Blanket,Blankets,152.28,2023-10-28 00:00:00,999,752,0.34,999,1962,1.3,2850,Nashville
1000,Throw Blanket,Blankets,136.53,2024-01-27 00:00:00,1000,282,0.38,1000,1089,2,4055,San Francisco
1,Headphones,Electronics,400.31,2023-11-10 00:00:00,1,20,0.08,1,466,1.7,3772,Albuquerque
2,Headphones,Electronics,235.03,2023-09-28 00:00:00,2,663,0.33,2,1332,2.3,2919,Queens
3,Smartwatch,Electronics,417.9,2023-10-20 00:00:00,3,459,0.31,3,252,1.8,1184,Austin
4,Smartphone,Electronics,152.7,2023-12-05 00:00:00,4,475,0.49,4,1806,3.4,2047,Dallas
5,Laptop,Electronics,394.74,2023-08-10 00:00:00,5,831,0.23,5,1508,1.8,1267,Tucson
6,Headphones,Electronics,93.56,2023-09-21 00:00:00,6,600,0.48,6,241,1.3,2435,Louisville
7,Laptop,Electronics,57.86,2024-05-08 00:00:00,7,427,0.25,7,1966,3.7,1478,Cleveland
8,Laptop,Electronics,201.62,2023-08-07 00:00:00,8,389,0.1,8,1795,1.7,3073,Houston
9,Smartphone,Electronics,485.1,2023-06-27 00:00:00,9,201,0.45,9,269,4.1,161,Cape Coral
10,Smartwatch,Electronics,170,2023-10-19 00:00:00,10,701,0.16,10,719,3.3,1275,Minneapolis
11,Laptop,Electronics,274.45,2024-01-07 00:00:00,11,187,0.27,11,1064,3.3,4859,Memphis
12,Headphones,Electronics,90.98,2024-04-10 00:00:00,12,343,0.2,12,647,1.1,2568,Mesa
13,Headphones,Electronics,107.43,2023-10-25 00:00:00,13,288,0.3,13,1513,3.8,4514,Palm Bay
14,Laptop,Electronics,66.78,2024-04-11 00:00:00,14,929,0.05,14,502,4.5,4875,Columbia
15,Smartwatch,Electronics,336.3,2024-03-03 00:00:00,15,986,0.28,15,1762,3.4,2773,Seattle
16,Headphones,Electronics,359.49,2023-11-18 00:00:00,16,766,0.13,16,794,4,502,Hartford
17,Headphones,Electronics,64.34,2024-03-08 00:00:00,17,742,0.24,17,1020,2.8,863,Palm Bay
18,Smartwatch,Electronics,454.71,2024-01-04 00:00:00,18,170,0.1,18,524,2,1678,Charlotte
19,Headphones,Electronics,151.98,2024-01-30 00:00:00,19,681,0.4,19,1976,1.6,2625,Charlotte
20,Smartwatch,Electronics,403.8,2023-10-25 00:00:00,20,330,0.16,20,1371,1.7,1981,Akron
21,Laptop,Electronics,63.93,2023-09-27 00:00:00,21,632,0.41,21,1768,1.9,4029,San Francisco
22,Headphones,Electronics,90.68,2023-12-23 00:00:00,22,676,0.35,22,1257,3.1,4413,Austin
23,Smartwatch,Electronics,472.03,2024-04-21 00:00:00,23,232,0.2,23,1853,2.3,1495,Cincinnati
24,Smartwatch,Electronics,133.37,2024-02-20 00:00:00,24,624,0.5,24,698,3,1636,Spokane
25,Laptop,Electronics,256.31,2023-11-07 00:00:00,25,637,0.07,25,1707,1.2,3474,New York
26,Smartwatch,Electronics,280.92,2023-10-01 00:00:00,26,202,0.18,26,400,3.4,3510,Indianapolis
27,Laptop,Electronics,190.21,2024-01-20 00:00:00,27,981,0.27,27,751,3.5,197,Virginia Beach
28,Smartphone,Electronics,83.85,2023-07-02 00:00:00,28,348,0.43,28,763,3,2511,Baltimore
29,Headphones,Electronics,406.66,2024-02-05 00:00:00,29,819,0.47,29,1959,2.4,1734,Providence
30,Headphones,Electronics,469,2024-01-20 00:00:00,30,297,0.13,30,1787,1.6,4061,Buffalo
31,Laptop,Electronics,491.26,2024-01-24 00:00:00,31,1,0.5,31,253,3.1,4976,San Antonio
32,Smartphone,Electronics,451.2,2023-11-17 00:00:00,32,232,0.17,32,815,3.5,2056,Bronx
33,Headphones,Electronics,429.6,2024-02-29 00:00:00,33,919,0.43,33,1648,2.6,1696,Buffalo
34,Smartwatch,Electronics,294.54,2023-07-10 00:00:00,34,152,0,34,1919,2.5,98,Tulsa
35,Laptop,Electronics,349.03,2023-09-09 00:00:00,35,160,0.01,35,397,3.6,4067,Toledo
36,Smartwatch,Electronics,375.78,2024-05-21 00:00:00,36,400,0.15,36,687,3.6,1218,Seattle
37,Laptop,Electronics,299.04,2023-10-30 00:00:00,37,437,0.45,37,26,4.9,562,Virginia Beach
38,Smartphone,Electronics,256.29,2023-08-13 00:00:00,38,480,0.1,38,1852,3.3,959,Charlotte
39,Headphones,Electronics,290.28,2024-04-27 00:00:00,39,171,0.47,39,476,4.1,16,New York
40,Smartphone,Electronics,442.91,2023-12-14 00:00:00,40,279,0.17,40,301,4,1060,Cleveland
41,Jacket,Clothing,482.17,2023-09-30 00:00:00,41,252,0.19,41,1184,4.4,190,Harrisburg
42,Jacket,Clothing,93.05,2024-02-19 00:00:00,42,322,0.29,42,1815,3.2,569,Portland
43,Sweater,Clothing,338.86,2024-02-29 00:00:00,43,489,0.44,43,784,2.4,154,Spokane
44,T-Shirt,Clothing,76.94,2024-05-30 00:00:00,44,537,0.41,44,920,3.8,2806,Ogden
45,Sweater,Clothing,260.56,2024-01-22 00:00:00,45,19,0.32,45,511,3,4780,San Juan
46,Sweater,Clothing,444.44,2024-04-22 00:00:00,46,799,0.29,46,853,1.1,4929,Grand Rapids
47,T-Shirt,Clothing,85.97,2024-03-03 00:00:00,47,681,0.41,47,1077,4.9,1715,Wichita
48,T-Shirt,Clothing,415.66,2023-06-28 00:00:00,48,102,0.04,48,876,2.1,4,Las Vegas
49,Jacket,Clothing,352.76,2024-01-17 00:00:00,49,369,0.26,49,1693,1.6,4364,St. Louis
50,T-Shirt,Clothing,205.42,2023-09-07 00:00:00,50,740,0.09,50,1853,2.7,1369,Memphis
51,Jacket,Clothing,351.03,2024-03-08 00:00:00,51,633,0.08,51,801,2.6,1081,Albany
52,Jeans,Clothing,56,2024-04-04 00:00:00,52,271,0.26,52,703,1.7,4992,Knoxville
53,Jeans,Clothing,367.72,2023-12-10 00:00:00,53,655,0.08,53,1109,1.2,4249,San Francisco
54,T-Shirt,Clothing,66.88,2023-11-21 00:00:00,54,749,0.49,54,452,1.2,2141,Louisville
55,Sweater,Clothing,57.94,2023-06-21 00:00:00,55,611,0.09,55,1757,3,4646,Buffalo
56,Jacket,Clothing,33.55,2024-01-17 00:00:00,56,179,0.19,56,761,4.8,2849,Hartford
57,Jeans,Clothing,255.51,2023-09-28 00:00:00,57,15,0.04,57,1782,3.2,4611,San Diego
58,T-Shirt,Clothing,434.93,2024-05-10 00:00:00,58,663,0.34,58,1698,3.5,851,Minneapolis
59,T-Shirt,Clothing,407.49,2024-05-31 00:00:00,59,42,0.1,59,396,4.3,3913,Palm Bay
60,Jacket,Clothing,194.86,2023-09-22 00:00:00,60,34,0.17,60,89,1.2,753,San Jose
61,T-Shirt,Clothing,423.99,2023-08-03 00:00:00,61,114,0.14,61,1219,1.1,417,Toledo
62,T-Shirt,Clothing,180.68,2023-06-21 00:00:00,62,276,0.48,62,675,4.7,728,Dallas
63,T-Shirt,Clothing,288.57,2024-01-12 00:00:00,63,547,0.19,63,95,3.3,1122,Boise
64,Jacket,Clothing,466.07,2023-06-23 00:00:00,64,694,0.38,64,216,4.4,3440,Albuquerque
65,T-Shirt,Clothing,195.09,2023-12-08 00:00:00,65,879,0.19,65,396,3.1,595,Louisville
66,Jacket,Clothing,200.71,2023-11-02 00:00:00,66,264,0.16,66,717,1,4171,San Jose
67,Sweater,Clothing,246.44,2024-05-18 00:00:00,67,884,0.05,67,395,3,143,Kansas City
68,Sweater,Clothing,339.53,2023-12-14 00:00:00,68,143,0.39,68,108,4,3222,San Francisco
69,Jeans,Clothing,487.38,2023-10-21 00:00:00,69,132,0.37,69,732,5,4729,Los Angeles
70,Jacket,Clothing,67.36,2024-06-05 00:00:00,70,491,0.43,70,1253,1.6,953,Staten Island
71,Jeans,Clothing,353.47,2024-05-14 00:00:00,71,794,0.35,71,1540,1.3,2993,Chicago
72,T-Shirt,Clothing,124.28,2023-07-21 00:00:00,72,832,0.44,72,1680,3.3,1388,Atlanta
73,T-Shirt,Clothing,300.03,2023-12-28 00:00:00,73,786,0.39,73,1205,2.4,3486,Louisville
74,Jacket,Clothing,131.87,2024-02-07 00:00:00,74,172,0.01,74,1243,2.3,3522,Omaha
75,Jeans,Clothing,373.08,2023-06-30 00:00:00,75,360,0.37,75,386,4.1,894,Salt Lake City
76,Jeans,Clothing,206.11,2024-04-15 00:00:00,76,928,0.11,76,133,2.9,823,New Orleans
77,Sweater,Clothing,489.17,2023-11-22 00:00:00,77,148,0.02,77,1236,3.2,4910,Denver
78,Sweater,Clothing,46.16,2024-05-29 00:00:00,78,401,0.08,78,1328,3.2,3512,Pittsburgh
79,Jacket,Clothing,232.73,2024-05-31 00:00:00,79,655,0.37,79,970,3.5,3330,Palm Bay
80,Jeans,Clothing,475.7,2024-02-11 00:00:00,80,407,0.31,80,1031,4.6,3019,Providence
81,Coffee Maker,Home & Kitchen,326.96,2023-12-03 00:00:00,81,731,0.18,81,739,2.6,539,Des Moines
82,Microwave,Home & Kitchen,352.1,2024-04-27 00:00:00,82,731,0.14,82,908,3.1,2508,Spokane
83,Microwave,Home & Kitchen,413.04,2024-06-02 00:00:00,83,708,0.31,83,449,4.8,255,Bronx
84,Coffee Maker,Home & Kitchen,439.56,2023-11-01 00:00:00,84,800,0.39,84,145,3.2,1015,Mesa
85,Microwave,Home & Kitchen,83.7,2023-12-18 00:00:00,85,216,0.48,85,794,3.4,4158,Akron
86,Blender,Home & Kitchen,41.12,2024-06-06 00:00:00,86,384,0.01,86,822,1.1,510,Grand Rapids
87,Coffee Maker,Home & Kitchen,408.32,2023-11-23 00:00:00,87,22,0.38,87,676,5,1460,Madison
88,Toaster,Home & Kitchen,195.15,2023-08-29 00:00:00,88,50,0.14,88,1795,2,2048,Fort Worth
89,Toaster,Home & Kitchen,185.5,2023-08-11 00:00:00,89,673,0.24,89,770,1.5,249,Grand Rapids
90,Coffee Maker,Home & Kitchen,410.03,2024-02-21 00:00:00,90,733,0.4,90,400,4.9,3037,Tulsa
91,Microwave,Home & Kitchen,24.1,2023-12-03 00:00:00,91,577,0.4,91,102,4,3981,Omaha
92,Coffee Maker,Home & Kitchen,490.43,2023-10-07 00:00:00,92,858,0.05,92,1331,3.4,1358,San Francisco
93,Toaster,Home & Kitchen,230.95,2024-01-31 00:00:00,93,758,0.26,93,80,4.6,4637,Portland
94,Blender,Home & Kitchen,82.07,2024-05-09 00:00:00,94,507,0.03,94,68,4.7,2832,El Paso
95,Toaster,Home & Kitchen,251.38,2024-02-22 00:00:00,95,42,0.12,95,1906,2.3,3818,Houston
96,Blender,Home & Kitchen,235.46,2023-12-11 00:00:00,96,911,0.32,96,359,3.3,3445,Houston
97,Blender,Home & Kitchen,449.43,2024-04-22 00:00:00,97,671,0.09,97,633,2.9,4188,Concord
98,Microwave,Home & Kitchen,412.68,2024-06-11 00:00:00,98,828,0.02,98,837,2.4,4777,Charlotte
99,Blender,Home & Kitchen,235.78,2024-03-31 00:00:00,99,944,0.25,99,1836,1.8,2593,Pittsburgh
100,Toaster,Home & Kitchen,401.71,2024-04-25 00:00:00,100,55,0.44,100,830,3.5,2286,Los Angeles
101,Blender,Home & Kitchen,11.27,2023-11-18 00:00:00,101,624,0.3,101,1715,4.5,2055,Tucson
102,Microwave,Home & Kitchen,191.53,2024-01-10 00:00:00,102,27,0.18,102,1239,2.9,4569,Washington
103,Toaster,Home & Kitchen,82.39,2023-09-12 00:00:00,103,918,0.26,103,1774,1.5,1646,San Diego
104,Toaster,Home & Kitchen,183.53,2023-09-13 00:00:00,104,27,0.01,104,1976,2.6,4580,Tulsa
105,Microwave,Home & Kitchen,53.71,2024-04-05 00:00:00,105,144,0.17,105,24,3.1,4632,Boston
106,Toaster,Home & Kitchen,396.69,2024-02-22 00:00:00,106,227,0.27,106,33,3,2158,Madison
107,Coffee Maker,Home & Kitchen,297.4,2023-07-28 00:00:00,107,612,0.18,107,1305,3.3,2472,Detroit
108,Toaster,Home & Kitchen,129.73,2023-09-09 00:00:00,108,376,0.12,108,661,3,3812,Oklahoma City
109,Toaster,Home & Kitchen,189.02,2024-03-09 00:00:00,109,842,0.04,109,349,3,3421,Fort Worth
110,Coffee Maker,Home & Kitchen,449.42,2023-11-02 00:00:00,110,542,0.21,110,547,1.3,242,New York
111,Toaster,Home & Kitchen,204.95,2024-03-10 00:00:00,111,846,0.41,111,880,4.9,3,Baltimore
112,Coffee Maker,Home & Kitchen,364.22,2023-12-22 00:00:00,112,846,0.27,112,1049,4.3,4289,Tucson
113,Coffee Maker,Home & Kitchen,110.49,2024-01-24 00:00:00,113,723,0.25,113,112,4.9,1810,Columbia
114,Microwave,Home & Kitchen,356.54,2023-06-22 00:00:00,114,804,0.25,114,1534,4.1,1573,Albany
115,Blender,Home & Kitchen,270.97,2023-12-23 00:00:00,115,9,0.27,115,1673,1.2,4785,Allentown
116,Toaster,Home & Kitchen,167.95,2023-09-21 00:00:00,116,318,0.34,116,784,4.2,320,Grand Rapids
117,Microwave,Home & Kitchen,241.85,2023-07-30 00:00:00,117,605,0.05,117,1604,3.4,3490,Phoenix
118,Coffee Maker,Home & Kitchen,482.86,2024-05-08 00:00:00,118,458,0.47,118,587,1.5,375,Albany
119,Blender,Home & Kitchen,373.15,2023-08-31 00:00:00,119,872,0.38,119,1851,3.3,3850,Madison
120,Microwave,Home & Kitchen,90.49,2023-10-19 00:00:00,120,409,0.45,120,600,4.3,77,Orlando
121,Biography,Books,202.3,2024-02-08 00:00:00,121,615,0.19,121,1714,4.3,1318,Denver
122,Biography,Books,274.49,2023-08-08 00:00:00,122,664,0.18,122,1006,2.8,992,Sacramento
123,Fantasy Book,Books,122.22,2024-05-01 00:00:00,123,645,0.17,123,1202,3.2,197,Port St. Lucie
124,Fantasy Book,Books,91.7,2024-01-07 00:00:00,124,477,0.45,124,419,4.5,2035,Pittsburgh
125,Biography,Books,378.68,2023-07-26 00:00:00,125,288,0.02,125,597,3.8,950,Staten Island
126,Biography,Books,252.05,2023-11-09 00:00:00,126,908,0.06,126,227,4,2853,Chicago
127,Fantasy Book,Books,204.67,2024-02-03 00:00:00,127,46,0.2,127,1708,4.2,3228,Charlotte
128,Science Book,Books,324.16,2024-06-01 00:00:00,128,810,0.3,128,1683,3.8,793,Des Moines
129,Biography,Books,455.14,2023-06-15 00:00:00,129,22,0.23,129,301,3.3,4807,San Francisco
130,Fantasy Book,Books,456.81,2023-08-01 00:00:00,130,984,0.13,130,1639,1.6,3281,Fort Worth
131,Science Book,Books,466.74,2024-03-12 00:00:00,131,804,0.35,131,1129,3.3,2935,Tulsa
132,Science Book,Books,307.29,2023-09-29 00:00:00,132,295,0.42,132,778,2.7,3533,Manhattan
133,Biography,Books,125.59,2024-04-18 00:00:00,133,982,0.46,133,1854,1.7,1205,St. Louis
134,Science Book,Books,299.72,2024-02-16 00:00:00,134,136,0.1,134,312,2.6,1332,Portland
135,Biography,Books,173.41,2023-11-15 00:00:00,135,601,0.46,135,385,2.6,536,Port St. Lucie
136,Science Book,Books,371.38,2024-01-12 00:00:00,136,875,0.46,136,1205,2.8,954,Fresno
137,Novel,Books,254.2,2024-01-08 00:00:00,137,62,0.14,137,665,2.7,4380,Denton
138,Biography,Books,335.13,2024-04-10 00:00:00,138,688,0.28,138,341,1.7,3432,Boise
139,Novel,Books,100.39,2023-11-14 00:00:00,139,140,0.2,139,434,2.2,1759,Chicago
140,Biography,Books,110.52,2024-05-24 00:00:00,140,476,0.24,140,1447,1.8,4524,Charlotte
141,Biography,Books,154.08,2024-02-19 00:00:00,141,193,0.27,141,1136,3.9,3057,Bronx
142,Biography,Books,284.22,2023-08-29 00:00:00,142,924,0.04,142,1666,1.6,3335,Denver
143,Biography,Books,142.66,2023-08-29 00:00:00,143,992,0.01,143,1499,3.6,3451,Los Angeles
144,Biography,Books,434.83,2023-10-01 00:00:00,144,758,0.13,144,442,2.6,4408,Detroit
145,Novel,Books,301.57,2023-09-22 00:00:00,145,578,0.44,145,1627,2.4,3300,Louisville
146,Biography,Books,404.6,2023-12-30 00:00:00,146,119,0.4,146,1935,5,1311,New York
147,Biography,Books,110.44,2024-01-03 00:00:00,147,977,0.01,147,774,2.2,943,Port St. Lucie
148,Science Book,Books,425.58,2024-06-10 00:00:00,148,547,0.32,148,81,1.5,914,Little Rock
149,Novel,Books,410.55,2024-05-23 00:00:00,149,385,0.18,149,1142,2.4,4841,Little Rock
150,Novel,Books,179.14,2023-11-23 00:00:00,150,853,0.39,150,592,4.1,3577,Jacksonville
151,Biography,Books,248.84,2023-11-16 00:00:00,151,735,0.21,151,1138,4.6,4223,Wichita
152,Biography,Books,373.43,2023-10-21 00:00:00,152,358,0.11,152,1301,3.8,1304,Orlando
153,Biography,Books,492.36,2023-07-22 00:00:00,153,609,0.14,153,74,3.1,3180,Los Angeles
154,Biography,Books,269.53,2024-01-11 00:00:00,154,933,0.03,154,1700,4.3,40,Port St. Lucie
155,Biography,Books,416.57,2024-01-30 00:00:00,155,980,0.13,155,1310,1.8,341,Salt Lake City
156,Science Book,Books,302.73,2023-12-05 00:00:00,156,905,0.46,156,921,3.4,454,St. Louis
157,Biography,Books,216.8,2023-09-04 00:00:00,157,704,0.04,157,1315,2.4,1386,Baltimore
158,Novel,Books,200.75,2023-08-07 00:00:00,158,186,0.15,158,1250,2.2,1136,Tucson
159,Biography,Books,204.36,2024-05-07 00:00:00,159,68,0.24,159,1785,4.8,4501,Baltimore
160,Science Book,Books,138.51,2023-11-24 00:00:00,160,957,0.48,160,481,3.4,3920,Provo
161,Board Game,Toys & Games,242.38,2024-02-29 00:00:00,161,16,0.21,161,60,2.4,2343,Queens
162,Board Game,Toys & Games,235.24,2024-03-02 00:00:00,162,228,0,162,1458,1.3,3569,Milwaukee
163,Board Game,Toys & Games,60.52,2024-04-16 00:00:00,163,816,0.07,163,329,2.3,4090,Denver
164,Puzzle,Toys & Games,265.44,2024-03-23 00:00:00,164,215,0.38,164,660,1.3,3663,Cape Coral
165,Puzzle,Toys & Games,364.81,2024-05-17 00:00:00,165,570,0.49,165,1900,3.5,3726,Tampa
166,Puzzle,Toys & Games,31.64,2023-10-06 00:00:00,166,918,0.28,166,1109,3.4,400,Dayton
167,Puzzle,Toys & Games,26.63,2023-08-02 00:00:00,167,882,0.46,167,1521,3.8,4232,Atlanta
168,Puzzle,Toys & Games,399.72,2024-03-01 00:00:00,168,934,0.23,168,1466,4,2419,Mission Viejo
169,Action Figure,Toys & Games,328.58,2023-08-24 00:00:00,169,187,0.24,169,130,2.5,2667,Harrisburg
170,Puzzle,Toys & Games,176.54,2024-06-08 00:00:00,170,38,0.16,170,496,3.9,4459,Harrisburg
171,Action Figure,Toys & Games,334.21,2023-08-06 00:00:00,171,492,0.31,171,893,4,4111,Riverside
172,Puzzle,Toys & Games,436.35,2024-03-08 00:00:00,172,780,0.26,172,1439,1.1,4854,Boston
173,Puzzle,Toys & Games,44.31,2023-10-11 00:00:00,173,957,0.04,173,317,1,4124,Milwaukee
174,Toy Car,Toys & Games,317.48,2023-06-19 00:00:00,174,376,0.38,174,920,4.5,1262,El Paso
175,Toy Car,Toys & Games,371.42,2023-07-24 00:00:00,175,428,0.18,175,1693,2,2050,Mesa
176,Board Game,Toys & Games,124.47,2023-08-12 00:00:00,176,948,0.49,176,584,1.2,704,Baltimore
177,Action Figure,Toys & Games,343.03,2023-11-27 00:00:00,177,804,0.39,177,938,1.9,2041,Raleigh
178,Puzzle,Toys & Games,440.77,2023-11-26 00:00:00,178,61,0.31,178,1176,4.8,10,Nashville
179,Toy Car,Toys & Games,41.84,2024-02-26 00:00:00,179,242,0.26,179,1353,2.6,884,Tulsa
180,Board Game,Toys & Games,198.2,2023-09-25 00:00:00,180,258,0.41,180,1540,1.1,2553,Akron
181,Board Game,Toys & Games,484.86,2023-12-17 00:00:00,181,19,0.5,181,1596,4.5,3170,Houston
182,Board Game,Toys & Games,351.05,2024-03-15 00:00:00,182,738,0.11,182,1143,1.6,4255,New Orleans
183,Action Figure,Toys & Games,448.51,2024-05-14 00:00:00,183,616,0.2,183,634,4.4,1290,Albuquerque
184,Action Figure,Toys & Games,31.74,2023-09-25 00:00:00,184,520,0.16,184,1560,4.4,4265,Miami
185,Puzzle,Toys & Games,52.62,2023-12-19 00:00:00,185,37,0.13,185,1924,2.6,974,Miami
186,Board Game,Toys & Games,270.98,2024-03-23 00:00:00,186,972,0.45,186,972,4.8,1711,Jacksonville
187,Board Game,Toys & Games,252.62,2024-05-03 00:00:00,187,114,0.41,187,1591,2.9,2396,Buffalo
188,Board Game,Toys & Games,276.45,2023-12-27 00:00:00,188,261,0.26,188,335,4.5,1312,Boise
189,Toy Car,Toys & Games,426.79,2023-12-14 00:00:00,189,780,0.42,189,1368,4.5,1704,San Francisco
190,Board Game,Toys & Games,61.86,2023-08-03 00:00:00,190,6,0.44,190,556,3.8,4795,Charlotte
191,Action Figure,Toys & Games,24.33,2024-03-22 00:00:00,191,362,0.11,191,1574,4.3,2719,Virginia Beach
192,Toy Car,Toys & Games,282.53,2024-04-27 00:00:00,192,294,0.1,192,1548,4,1547,Providence
193,Puzzle,Toys & Games,490.78,2023-07-22 00:00:00,193,447,0.27,193,674,3.5,4795,Ogden
194,Puzzle,Toys & Games,382.9,2023-07-13 00:00:00,194,993,0.17,194,571,3.2,1247,Allentown
195,Board Game,Toys & Games,379.31,2023-12-03 00:00:00,195,483,0.03,195,730,4.2,1887,New Haven
196,Action Figure,Toys & Games,387.78,2023-11-15 00:00:00,196,704,0.03,196,1143,3.8,885,Albany
197,Board Game,Toys & Games,495.17,2024-06-05 00:00:00,197,675,0.32,197,947,3.7,4811,Detroit
198,Action Figure,Toys & Games,20.84,2023-10-30 00:00:00,198,946,0.13,198,1561,2.3,3999,Albany
199,Action Figure,Toys & Games,472.71,2024-03-29 00:00:00,199,270,0.4,199,156,1.4,38,Albuquerque
200,Toy Car,Toys & Games,421.57,2023-07-11 00:00:00,200,21,0.07,200,1730,4.1,3155,Cincinnati
201,Fish Oil,Vitamins and supplements,84.02,2024-03-20 00:00:00,201,302,0.21,201,1978,2.7,4116,Spokane
202,Fish Oil,Vitamins and supplements,382.45,2024-01-01 00:00:00,202,891,0.36,202,1185,2.8,4665,El Paso
203,Protein Powder,Vitamins and supplements,435.38,2024-04-01 00:00:00,203,270,0.24,203,1562,3.9,1809,Columbus
204,Protein Powder,Vitamins and supplements,100.91,2024-04-23 00:00:00,204,519,0.39,204,1709,4.5,3380,New York
205,Protein Powder,Vitamins and supplements,18.75,2024-04-27 00:00:00,205,535,0.46,205,898,4.2,692,Cleveland
206,Vitamin D,Vitamins and supplements,245.95,2024-06-03 00:00:00,206,893,0.34,206,1763,1.5,3344,McAllen
207,Fish Oil,Vitamins and supplements,120.51,2024-04-09 00:00:00,207,385,0.4,207,394,1.6,116,Knoxville
208,Multivitamin,Vitamins and supplements,83.29,2024-03-09 00:00:00,208,319,0.2,208,1518,2.9,2013,Spokane
209,Fish Oil,Vitamins and supplements,152.91,2023-11-11 00:00:00,209,101,0.45,209,778,3.8,2043,Columbus
210,Vitamin D,Vitamins and supplements,61.42,2023-08-07 00:00:00,210,45,0.07,210,591,2,2936,San Diego
211,Fish Oil,Vitamins and supplements,113.07,2024-06-10 00:00:00,211,927,0.47,211,1888,2.4,935,Charleston
212,Multivitamin,Vitamins and supplements,53.05,2024-03-14 00:00:00,212,102,0.07,212,870,2.4,917,Milwaukee
213,Fish Oil,Vitamins and supplements,349.67,2023-07-31 00:00:00,213,886,0.34,213,1895,4.3,105,San Francisco
214,Vitamin D,Vitamins and supplements,449.15,2023-11-21 00:00:00,214,358,0.31,214,552,3.4,3144,Detroit
215,Protein Powder,Vitamins and supplements,474.2,2024-06-05 00:00:00,215,317,0.31,215,382,3.5,1107,Wichita
216,Vitamin D,Vitamins and supplements,448.46,2024-02-06 00:00:00,216,21,0.23,216,514,3.2,3385,New Haven
217,Multivitamin,Vitamins and supplements,90.36,2023-10-13 00:00:00,217,523,0.08,217,1324,2.8,2134,McAllen
218,Fish Oil,Vitamins and supplements,171.22,2023-12-12 00:00:00,218,903,0.44,218,308,2.9,4780,Sacramento
219,Protein Powder,Vitamins and supplements,254.12,2024-04-14 00:00:00,219,548,0.5,219,872,3.2,661,Charleston
220,Vitamin D,Vitamins and supplements,49.95,2023-06-25 00:00:00,220,92,0.21,220,1230,2.6,4540,Spokane
221,Vitamin D,Vitamins and supplements,236.69,2023-08-24 00:00:00,221,953,0.37,221,403,4.5,158,Akron
222,Protein Powder,Vitamins and supplements,370.32,2024-03-08 00:00:00,222,151,0.27,222,946,4.1,955,Atlanta
223,Multivitamin,Vitamins and supplements,224.92,2023-09-24 00:00:00,223,577,0.3,223,931,3.9,3811,Queens
224,Vitamin D,Vitamins and supplements,145.65,2024-05-25 00:00:00,224,636,0.11,224,1260,3.4,1269,Denver
225,Protein Powder,Vitamins and supplements,419.64,2024-03-17 00:00:00,225,519,0.2,225,477,1.9,4889,Baltimore
226,Fish Oil,Vitamins and supplements,126.4,2024-05-02 00:00:00,226,292,0.43,226,1004,4.9,374,Columbus
227,Fish Oil,Vitamins and supplements,57.72,2024-02-03 00:00:00,227,503,0.29,227,1107,2.6,13,New York
228,Vitamin D,Vitamins and supplements,90.13,2023-09-25 00:00:00,228,27,0.13,228,1252,2.6,2040,Jacksonville
229,Vitamin D,Vitamins and supplements,298.32,2024-06-02 00:00:00,229,918,0.23,229,1418,3.4,4396,Birmingham
230,Vitamin D,Vitamins and supplements,226.59,2023-09-10 00:00:00,230,861,0.07,230,132,2.3,2891,McAllen
231,Protein Powder,Vitamins and supplements,312.4,2024-02-26 00:00:00,231,885,0.08,231,1144,3.8,575,St. Louis
232,Multivitamin,Vitamins and supplements,184.8,2024-01-08 00:00:00,232,496,0.35,232,1847,3.1,2352,Staten Island
233,Vitamin D,Vitamins and supplements,435.45,2023-08-24 00:00:00,233,915,0.13,233,1665,1.8,956,Hartford
234,Protein Powder,Vitamins and supplements,35.33,2023-07-23 00:00:00,234,197,0.09,234,1082,3.6,1058,Spokane
235,Multivitamin,Vitamins and supplements,258.55,2023-10-05 00:00:00,235,275,0.49,235,1239,1.2,4585,Dayton
236,Vitamin D,Vitamins and supplements,18.52,2023-12-17 00:00:00,236,184,0.29,236,1207,2.3,3868,Orlando
237,Vitamin D,Vitamins and supplements,336.76,2024-06-04 00:00:00,237,335,0.47,237,891,1.6,4403,McAllen
238,Fish Oil,Vitamins and supplements,102.29,2023-12-02 00:00:00,238,494,0.09,238,1825,3.9,4612,Hartford
239,Vitamin D,Vitamins and supplements,489.53,2024-01-28 00:00:00,239,113,0.12,239,1561,2.5,3485,Columbia
