FactKey,ProductKey,DateKey,CityKey,Price,StockQuantity,Discount,Sales,Rating,NumReviews
952,8,20231210,19,367.72,655,0.08,1109,1.2,4249
953,8,20231210,19,367.72,655,0.08,1109,1.2,4249
954,11,20231211,8,235.46,911,0.32,359,3.3,3445
955,11,20231211,8,235.46,911,0.32,359,3.3,3445
956,21,20231212,67,171.22,903,0.44,308,2.9,4780
957,21,20231212,67,171.22,903,0.44,308,2.9,4780
958,38,20231212,19,410.17,788,0.17,1958,2.1,855
959,38,20231212,19,410.17,788,0.17,1958,2.1,855
960,74,20231212,8,407.92,216,0.16,1570,4.3,3086
961,74,20231212,8,407.92,216,0.16,1570,4.3,3086
962,85,20231213,86,165.84,529,0.46,4,4.7,1927
963,85,20231213,86,165.84,529,0.46,4,4.7,1927
964,91,20231214,58,409.89,550,0.03,1848,4.9,3686
965,91,20231214,58,409.89,550,0.03,1848,4.9,3686
966,45,20231214,38,237.01,876,0.02,253,1.2,278
967,45,20231214,38,237.01,876,0.02,253,1.2,278
968,6,20231214,19,339.53,143,0.39,108,4.0,3222
969,20,20231214,19,426.79,780,0.42,1368,4.5,1704
970,6,20231214,19,339.53,143,0.39,108,4.0,3222
971,20,20231214,19,426.79,780,0.42,1368,4.5,1704
972,3,20231214,7,442.91,279,0.17,301,4.0,1060
973,3,20231214,7,442.91,279,0.17,301,4.0,1060
974,79,20231214,2,468.05,698,0.44,1963,4.6,3960
975,79,20231214,2,468.05,698,0.44,1963,4.6,3960
976,71,20231215,70,16.32,701,0.18,769,1.9,746
977,71,20231215,70,16.32,701,0.18,769,1.9,746
978,71,20231216,45,212.93,678,0.30,219,4.8,3981
979,71,20231216,45,212.93,678,0.30,219,4.8,3981
980,41,20231216,35,447.02,197,0.19,1995,2.7,2224
981,41,20231216,35,447.02,197,0.19,1995,2.7,2224
982,89,20231216,6,192.30,712,0.12,1278,1.4,2440
983,89,20231216,6,192.30,712,0.12,1278,1.4,2440
984,23,20231217,66,18.52,184,0.29,1207,2.3,3868
985,23,20231217,66,18.52,184,0.29,1207,2.3,3868
986,17,20231217,8,484.86,19,0.50,1596,4.5,3170
987,17,20231217,8,484.86,19,0.50,1596,4.5,3170
988,10,20231218,18,83.70,216,0.48,794,3.4,4158
989,10,20231218,18,83.70,216,0.48,794,3.4,4158
990,18,20231219,82,52.62,37,0.13,1924,2.6,974
991,18,20231219,82,52.62,37,0.13,1924,2.6,974
992,33,20231219,59,453.63,313,0.31,278,4.0,4433
993,33,20231219,59,453.63,313,0.31,278,4.0,4433
994,92,20231219,29,434.45,323,0.12,1191,4.5,4354
995,92,20231219,29,434.45,323,0.12,1191,4.5,4354
996,48,20231220,59,491.01,970,0.13,1072,3.1,3483
997,48,20231220,59,491.01,970,0.13,1072,3.1,3483
998,69,20231220,13,260.74,519,0.42,339,2.9,903
999,69,20231220,13,260.74,519,0.42,339,2.9,903
1000,49,20231220,7,335.92,574,0.38,1903,1.6,3408
1001,49,20231220,7,335.92,574,0.38,1903,1.6,3408
1002,87,20231221,9,242.41,250,0.03,1954,1.7,2415
1003,87,20231221,9,242.41,250,0.03,1954,1.7,2415
1004,30,20231222,55,448.61,912,0.03,855,3.5,78
1005,30,20231222,55,448.61,912,0.03,855,3.5,78
1006,34,20231222,48,350.75,867,0.26,431,4.0,2974
1007,34,20231222,48,350.75,867,0.26,431,4.0,2974
1008,9,20231222,5,364.22,846,0.27,1049,4.3,4289
1009,9,20231222,5,364.22,846,0.27,1049,4.3,4289
1010,88,20231223,87,50.46,236,0.26,54,1.6,4734
1011,88,20231223,87,50.46,236,0.26,54,1.6,4734
1012,11,20231223,64,270.97,9,0.27,1673,1.2,4785
1013,11,20231223,64,270.97,9,0.27,1673,1.2,4785
1014,1,20231223,3,90.68,676,0.35,1257,3.1,4413
1015,1,20231223,3,90.68,676,0.35,1257,3.1,4413
1016,72,20231224,78,379.20,786,0.37,684,4.5,4085
1017,72,20231224,78,379.20,786,0.37,684,4.5,4085
1018,86,20231224,53,172.76,100,0.46,1609,3.8,1223
1019,86,20231224,53,172.76,100,0.46,1609,3.8,1223
1020,63,20231224,52,263.96,757,0.16,1806,3.8,4866
1021,63,20231224,52,263.96,757,0.16,1806,3.8,4866
1022,98,20231225,73,14.22,26,0.23,1919,1.1,2073
1023,98,20231225,73,14.22,26,0.23,1919,1.1,2073
1024,26,20231225,71,300.83,983,0.21,1660,4.2,9
1025,26,20231225,71,300.83,983,0.21,1660,4.2,9
1026,58,20231225,54,113.70,561,0.32,1136,5.0,2827
1027,58,20231225,54,113.70,561,0.32,1136,5.0,2827
1028,29,20231226,85,337.00,381,0.13,1640,1.0,1827
1029,29,20231226,85,337.00,381,0.13,1640,1.0,1827
1030,96,20231226,53,277.04,180,0.08,1487,1.3,2739
1031,96,20231226,53,277.04,180,0.08,1487,1.3,2739
1032,65,20231226,12,420.26,799,0.41,1424,1.5,3629
1033,65,20231226,12,420.26,799,0.41,1424,1.5,3629
1034,49,20231227,87,423.21,924,0.41,888,1.4,3386
1035,49,20231227,87,423.21,924,0.41,888,1.4,3386
1036,17,20231227,44,276.45,261,0.26,335,4.5,1312
1037,17,20231227,44,276.45,261,0.26,335,4.5,1312
1038,88,20231227,5,135.64,246,0.40,1262,4.7,3815
1039,88,20231227,5,135.64,246,0.40,1262,4.7,3815
1040,59,20231228,78,180.06,270,0.02,1526,3.2,2153
1041,59,20231228,78,180.06,270,0.02,1526,3.2,2153
1042,82,20231228,58,258.28,660,0.07,477,4.4,853
1043,82,20231228,58,258.28,660,0.07,477,4.4,853
1044,49,20231228,38,351.63,197,0.46,406,3.9,1914
1045,49,20231228,38,351.63,197,0.46,406,3.9,1914
1046,27,20231228,10,494.01,834,0.22,636,1.5,3729
1047,27,20231228,10,494.01,834,0.22,636,1.5,3729
1048,7,20231228,6,300.03,786,0.39,1205,2.4,3486
1049,7,20231228,6,300.03,786,0.39,1205,2.4,3486
1050,59,20231229,51,394.03,303,0.16,597,3.3,4603
1051,59,20231229,51,394.03,303,0.16,597,3.3,4603
1052,55,20231230,90,178.94,725,0.15,1262,2.8,2942
1053,55,20231230,90,178.94,725,0.15,1262,2.8,2942
1054,13,20231230,22,404.60,119,0.40,1935,5.0,1311
1055,13,20231230,22,404.60,119,0.40,1935,5.0,1311
1056,56,20231230,20,53.31,160,0.22,768,3.8,203
1057,56,20231230,20,53.31,160,0.22,768,3.8,203
1058,90,20231231,17,219.18,414,0.32,1099,2.9,4284
1059,90,20231231,17,219.18,414,0.32,1099,2.9,4284
1060,21,20240101,58,382.45,891,0.36,1185,2.8,4665
1061,21,20240101,58,382.45,891,0.36,1185,2.8,4665
1062,33,20240101,4,174.25,155,0.41,189,1.7,3348
1063,33,20240101,4,174.25,155,0.41,189,1.7,3348
1064,61,20240101,3,96.82,282,0.03,270,2.2,1977
1065,61,20240101,3,96.82,282,0.03,270,2.2,1977
1066,53,20240102,72,91.22,649,0.32,114,4.6,4729
1067,53,20240102,72,91.22,649,0.32,114,4.6,4729
1068,13,20240103,68,110.44,977,0.01,774,2.2,943
1069,13,20240103,68,110.44,977,0.01,774,2.2,943
1070,65,20240104,33,306.94,282,0.37,161,4.4,2410
1071,65,20240104,33,306.94,282,0.37,161,4.4,2410
1072,2,20240104,17,454.71,170,0.10,524,2.0,1678
1073,2,20240104,17,454.71,170,0.10,524,2.0,1678
1074,67,20240105,54,23.65,434,0.27,1431,3.5,4416
1075,67,20240105,54,23.65,434,0.27,1431,3.5,4416
1076,66,20240105,43,24.71,579,0.49,477,2.8,2182
1077,66,20240105,43,24.71,579,0.49,477,2.8,2182
1078,28,20240105,7,413.36,350,0.43,1062,3.1,1286
1079,28,20240105,7,413.36,350,0.43,1062,3.1,1286
1080,28,20240106,4,112.17,677,0.41,1826,4.7,4137
1081,28,20240106,4,112.17,677,0.41,1826,4.7,4137
1082,26,20240107,82,105.33,372,0.14,1562,1.7,963
1083,26,20240107,82,105.33,372,0.14,1562,1.7,963
1084,51,20240107,80,279.31,938,0.30,218,3.8,153
1085,51,20240107,80,279.31,938,0.30,218,3.8,153
1086,14,20240107,54,91.70,477,0.45,419,4.5,2035
1087,14,20240107,54,91.70,477,0.45,419,4.5,2035
1088,43,20240107,36,40.72,324,0.47,1855,4.4,2437
1089,43,20240107,36,40.72,324,0.47,1855,4.4,2437
1090,77,20240107,13,407.85,58,0.40,1644,4.8,3797
1091,77,20240107,13,407.85,58,0.40,1644,4.8,3797
1092,4,20240107,11,274.45,187,0.27,1064,3.3,4859
1093,4,20240107,11,274.45,187,0.27,1064,3.3,4859
1094,38,20240108,73,432.25,865,0.19,194,3.4,3435
1095,38,20240108,73,432.25,865,0.19,194,3.4,3435
1096,16,20240108,71,254.20,62,0.14,665,2.7,4380
1097,16,20240108,71,254.20,62,0.14,665,2.7,4380
1098,24,20240108,47,184.80,496,0.35,1847,3.1,2352
1099,24,20240108,47,184.80,496,0.35,1847,3.1,2352
1100,26,20240110,80,196.65,842,0.41,1725,2.4,2496
1101,26,20240110,80,196.65,842,0.41,1725,2.4,2496
1102,10,20240110,60,191.53,27,0.18,1239,2.9,4569
1103,10,20240110,60,191.53,27,0.18,1239,2.9,4569
1104,13,20240111,68,269.53,933,0.03,1700,4.3,40
1105,13,20240111,68,269.53,933,0.03,1700,4.3,40
1106,57,20240111,12,495.43,449,0.35,938,4.0,2730
1107,57,20240111,12,495.43,449,0.35,938,4.0,2730
1108,15,20240112,70,371.38,875,0.46,1205,2.8,954
1109,15,20240112,70,371.38,875,0.46,1205,2.8,954
1110,7,20240112,44,288.57,547,0.19,95,3.3,1122
1111,7,20240112,44,288.57,547,0.19,95,3.3,1122
1112,98,20240113,18,214.76,226,0.08,1564,1.2,527
1113,98,20240113,18,214.76,226,0.08,1564,1.2,527
1114,79,20240114,30,348.71,80,0.25,1861,1.7,124
1115,79,20240114,30,348.71,80,0.25,1861,1.7,124
1116,75,20240114,9,213.75,637,0.26,309,3.2,3916
1117,75,20240114,9,213.75,637,0.26,309,3.2,3916
1118,59,20240114,6,418.56,967,0.05,1834,3.6,1610
1119,59,20240114,6,418.56,967,0.05,1834,3.6,1610
1120,62,20240115,66,156.44,600,0.36,1922,1.4,1269
1121,62,20240115,66,156.44,600,0.36,1922,1.4,1269
1122,62,20240115,29,267.12,370,0.17,816,4.1,4322
1123,62,20240115,29,267.12,370,0.17,816,4.1,4322
1124,62,20240117,56,153.95,667,0.30,1029,1.2,870
1125,62,20240117,56,153.95,667,0.30,1029,1.2,870
1126,46,20240117,43,445.55,220,0.13,1391,3.2,3180
1127,46,20240117,43,445.55,220,0.13,1391,3.2,3180
1128,5,20240117,39,352.76,369,0.26,1693,1.6,4364
1129,5,20240117,39,352.76,369,0.26,1693,1.6,4364
1130,5,20240117,16,33.55,179,0.19,761,4.8,2849
1131,5,20240117,16,33.55,179,0.19,761,4.8,2849
1132,37,20240118,91,35.06,688,0.30,849,2.0,726
1133,97,20240118,91,57.35,329,0.44,1328,2.1,4264
1134,78,20240118,67,177.21,188,0.25,1102,2.8,294
1135,78,20240118,67,177.21,188,0.25,1102,2.8,294
1136,44,20240118,43,499.74,552,0.24,1519,1.4,2587
1137,44,20240118,43,499.74,552,0.24,1519,1.4,2587
1138,1,20240120,27,469.00,297,0.13,1787,1.6,4061
1139,1,20240120,27,469.00,297,0.13,1787,1.6,4061
1140,4,20240120,24,190.21,981,0.27,751,3.5,197
1141,4,20240120,24,190.21,981,0.27,751,3.5,197
1142,97,20240121,65,118.14,502,0.40,28,3.1,4234
1143,97,20240121,65,118.14,502,0.40,28,3.1,4234
1144,28,20240121,33,155.47,654,0.32,710,3.6,2772
1145,28,20240121,33,155.47,654,0.32,710,3.6,2772
1146,64,20240121,21,432.94,480,0.06,1788,4.3,2044
1147,64,20240121,21,432.94,480,0.06,1788,4.3,2044
1148,35,20240122,55,482.06,665,0.21,895,3.2,1449
1149,35,20240122,55,482.06,665,0.21,895,3.2,1449
1150,59,20240122,38,97.88,753,0.33,92,3.8,1749
1151,59,20240122,38,97.88,753,0.33,92,3.8,1749
1152,6,20240122,35,260.56,19,0.32,511,3.0,4780
1153,6,20240122,35,260.56,19,0.32,511,3.0,4780
1154,38,20240123,91,315.03,748,0.24,1712,2.9,1455
1155,73,20240123,75,135.53,297,0.43,375,1.9,3580
1156,73,20240123,75,135.53,297,0.43,375,1.9,3580
1157,25,20240123,50,44.93,50,0.03,788,4.8,714
1158,25,20240123,50,44.93,50,0.03,788,4.8,714
1159,54,20240123,33,351.25,924,0.25,1522,3.8,448
1160,54,20240123,33,351.25,924,0.25,1522,3.8,448
1161,4,20240124,28,491.26,1,0.50,253,3.1,4976
1162,4,20240124,28,491.26,1,0.50,253,3.1,4976
1163,9,20240124,14,110.49,723,0.25,112,4.9,1810
1164,9,20240124,14,110.49,723,0.25,112,4.9,1810
1165,50,20240125,38,213.09,161,0.39,520,4.0,4538
1166,50,20240125,38,213.09,161,0.39,520,4.0,4538
1167,58,20240126,86,401.16,92,0.12,1083,2.3,903
1168,58,20240126,86,401.16,92,0.12,1083,2.3,903
1169,46,20240126,54,270.69,565,0.18,1848,3.4,699
1170,46,20240126,54,270.69,565,0.18,1848,3.4,699
1171,44,20240126,33,51.82,312,0.41,53,1.2,1548
1172,44,20240126,33,51.82,312,0.41,53,1.2,1548
1173,74,20240127,91,47.61,55,0.21,110,1.0,2226
1174,53,20240127,86,193.02,96,0.16,828,2.1,2895
1175,53,20240127,86,193.02,96,0.16,828,2.1,2895
1176,83,20240127,83,53.98,351,0.24,1341,4.6,3201
1177,83,20240127,83,53.98,351,0.24,1341,4.6,3201
1178,63,20240127,22,418.94,719,0.23,1957,4.7,4567
1179,63,20240127,22,418.94,719,0.23,1957,4.7,4567
1180,97,20240127,19,136.53,282,0.38,1089,2.0,4055
1181,97,20240127,19,136.53,282,0.38,1089,2.0,4055
1182,23,20240128,14,489.53,113,0.12,1561,2.5,3485
1183,23,20240128,14,489.53,113,0.12,1561,2.5,3485
1184,47,20240130,64,71.52,733,0.18,1444,1.1,2222
1185,83,20240130,64,206.92,199,0.37,859,3.7,2489
1186,47,20240130,64,71.52,733,0.18,1444,1.1,2222
1187,83,20240130,64,206.92,199,0.37,859,3.7,2489
1188,13,20240130,51,416.57,980,0.13,1310,1.8,341
1189,13,20240130,51,416.57,980,0.13,1310,1.8,341
1190,1,20240130,17,151.98,681,0.40,1976,1.6,2625
1191,1,20240130,17,151.98,681,0.40,1976,1.6,2625
1192,35,20240131,72,346.56,792,0.41,1689,1.4,2243
1193,35,20240131,72,346.56,792,0.41,1689,1.4,2243
1194,92,20240131,70,412.66,696,0.02,617,1.6,1158
1195,92,20240131,70,412.66,696,0.02,617,1.6,1158
1196,48,20240131,45,39.26,601,0.50,630,3.7,515
1197,48,20240131,45,39.26,601,0.50,630,3.7,515
1198,12,20240131,33,230.95,758,0.26,80,4.6,4637
1199,12,20240131,33,230.95,758,0.26,80,4.6,4637
1200,54,20240131,14,359.35,384,0.46,1364,1.0,120
1201,54,20240131,14,359.35,384,0.46,1364,1.0,120
1202,27,20240201,85,287.84,609,0.20,493,4.0,1347
1203,27,20240201,85,287.84,609,0.20,493,4.0,1347
1204,37,20240201,79,90.76,787,0.39,178,1.7,1573
1205,37,20240201,79,90.76,787,0.39,178,1.7,1573
1206,63,20240201,9,433.83,433,0.45,1494,2.0,2398
1207,63,20240201,9,433.83,433,0.45,1494,2.0,2398
1208,33,20240202,76,494.15,456,0.18,1249,4.6,1899
1209,33,20240202,76,494.15,456,0.18,1249,4.6,1899
1210,59,20240202,27,334.22,119,0.09,1757,1.6,1445
1211,59,20240202,27,334.22,119,0.09,1757,1.6,1445
1212,28,20240203,89,189.81,707,0.22,827,2.4,3046
1213,28,20240203,89,189.81,707,0.22,827,2.4,3046
1214,75,20240203,82,84.17,747,0.03,492,1.6,787
1215,75,20240203,82,84.17,747,0.03,492,1.6,787
1216,21,20240203,22,57.72,503,0.29,1107,2.6,13
1217,21,20240203,22,57.72,503,0.29,1107,2.6,13
1218,14,20240203,17,204.67,46,0.20,1708,4.2,3228
1219,14,20240203,17,204.67,46,0.20,1708,4.2,3228
1220,35,20240204,45,187.92,39,0.25,219,4.6,1898
1221,35,20240204,45,187.92,39,0.25,219,4.6,1898
1222,33,20240204,23,246.65,637,0.36,1009,1.5,3331
1223,33,20240204,23,246.65,637,0.36,1009,1.5,3331
1224,26,20240204,13,224.70,278,0.22,1354,4.6,1000
1225,26,20240204,13,224.70,278,0.22,1354,4.6,1000
1226,53,20240204,9,256.29,87,0.46,1230,1.2,4917
1227,53,20240204,9,256.29,87,0.46,1230,1.2,4917
1228,52,20240205,87,474.07,782,0.25,863,3.0,1497
1229,52,20240205,87,474.07,782,0.25,863,3.0,1497
1230,90,20240205,27,73.25,313,0.31,1945,4.0,3933
1231,90,20240205,27,73.25,313,0.31,1945,4.0,3933
1232,1,20240205,26,406.66,819,0.47,1959,2.4,1734
1233,1,20240205,26,406.66,819,0.47,1959,2.4,1734
1234,34,20240205,18,320.99,505,0.21,246,1.7,1125
1235,34,20240205,18,320.99,505,0.21,246,1.7,1125
1236,23,20240206,83,448.46,21,0.23,514,3.2,3385
1237,23,20240206,83,448.46,21,0.23,514,3.2,3385
1238,87,20240206,29,17.85,484,0.30,1281,4.9,2636
1239,87,20240206,29,17.85,484,0.30,1281,4.9,2636
1240,74,20240207,52,209.61,0,0.10,428,3.1,2749
1241,74,20240207,52,209.61,0,0.10,428,3.1,2749
1242,5,20240207,50,131.87,172,0.01,1243,2.3,3522
1243,5,20240207,50,131.87,172,0.01,1243,2.3,3522
1244,13,20240208,53,202.30,615,0.19,1714,4.3,1318
1245,13,20240208,53,202.30,615,0.19,1714,4.3,1318
1246,71,20240210,76,266.47,889,0.04,924,1.9,3878
1247,71,20240210,76,266.47,889,0.04,924,1.9,3878
1248,51,20240210,60,30.79,559,0.15,152,2.1,3907
1249,51,20240210,60,30.79,559,0.15,152,2.1,3907
1250,42,20240210,31,319.72,289,0.00,82,3.3,2015
1251,42,20240210,31,319.72,289,0.00,82,3.3,2015
1252,8,20240211,26,475.70,407,0.31,1031,4.6,3019
1253,8,20240211,26,475.70,407,0.31,1031,4.6,3019
1254,38,20240212,58,421.34,62,0.28,1659,4.9,3789
1255,38,20240212,58,421.34,62,0.28,1659,4.9,3789
1256,54,20240213,59,139.36,674,0.41,827,2.7,607
1257,54,20240213,59,139.36,674,0.41,827,2.7,607
1258,97,20240213,43,209.10,33,0.06,130,4.7,1209
1259,97,20240213,43,209.10,33,0.06,130,4.7,1209
1260,83,20240213,11,186.59,428,0.27,365,1.3,4136
1261,83,20240213,11,186.59,428,0.27,365,1.3,4136
1262,30,20240214,51,97.40,56,0.19,272,1.1,4283
1263,30,20240214,51,97.40,56,0.19,272,1.1,4283
1264,40,20240215,91,459.15,74,0.29,1848,2.7,359
1265,55,20240215,45,113.83,558,0.20,146,2.2,2294
1266,55,20240215,45,113.83,558,0.20,146,2.2,2294
1267,74,20240215,22,481.95,268,0.08,147,1.5,2476
1268,74,20240215,22,481.95,268,0.08,147,1.5,2476
1269,38,20240215,13,326.76,265,0.25,562,4.6,1996
1270,38,20240215,13,326.76,265,0.25,562,4.6,1996
1271,87,20240216,74,261.46,364,0.10,1784,3.9,18
1272,87,20240216,74,261.46,364,0.10,1784,3.9,18
1273,26,20240216,67,416.37,936,0.41,1676,2.3,2530
1274,26,20240216,67,416.37,936,0.41,1676,2.3,2530
1275,15,20240216,33,299.72,136,0.10,312,2.6,1332
1276,15,20240216,33,299.72,136,0.10,312,2.6,1332
1277,35,20240216,32,161.26,444,0.06,1201,4.8,1931
1278,35,20240216,32,161.26,444,0.06,1201,4.8,1931
1279,61,20240217,50,243.09,566,0.32,1490,3.7,1647
1280,61,20240217,50,243.09,566,0.32,1490,3.7,1647
1281,91,20240219,43,325.51,48,0.32,1813,4.3,3748
1282,91,20240219,43,325.51,48,0.32,1813,4.3,3748
1283,46,20240219,35,496.30,90,0.21,960,2.5,692
1284,46,20240219,35,496.30,90,0.21,960,2.5,692
1285,5,20240219,33,93.05,322,0.29,1815,3.2,569
1286,5,20240219,33,93.05,322,0.29,1815,3.2,569
1287,13,20240219,29,154.08,193,0.27,1136,3.9,3057
1288,13,20240219,29,154.08,193,0.27,1136,3.9,3057
1289,94,20240219,8,234.29,719,0.47,1922,1.4,3302
1290,94,20240219,8,234.29,719,0.47,1922,1.4,3302
1291,68,20240220,64,232.66,598,0.23,1553,4.1,2123
1292,68,20240220,64,232.66,598,0.23,1553,4.1,2123
1293,44,20240220,47,269.00,18,0.10,793,4.2,3234
1294,44,20240220,47,269.00,18,0.10,793,4.2,3234
1295,2,20240220,21,133.37,624,0.50,698,3.0,1636
1296,2,20240220,21,133.37,624,0.50,698,3.0,1636
1297,31,20240220,14,194.19,553,0.39,396,2.6,3493
1298,31,20240220,14,194.19,553,0.39,396,2.6,3493
1299,66,20240221,40,132.26,740,0.45,1029,3.2,4552
1300,66,20240221,40,132.26,740,0.45,1029,3.2,4552
1301,9,20240221,30,410.03,733,0.40,400,4.9,3037
1302,9,20240221,30,410.03,733,0.40,400,4.9,3037
1303,12,20240222,56,396.69,227,0.27,33,3.0,2158
1304,12,20240222,56,396.69,227,0.27,33,3.0,2158
1305,70,20240222,28,80.05,974,0.30,1419,4.0,28
1306,70,20240222,28,80.05,974,0.30,1419,4.0,28
1307,31,20240222,16,380.57,210,0.50,131,4.4,3895
1308,31,20240222,16,380.57,210,0.50,131,4.4,3895
1309,12,20240222,8,251.38,42,0.12,1906,2.3,3818
1310,91,20240222,8,119.27,45,0.01,1187,2.6,1125
1311,12,20240222,8,251.38,42,0.12,1906,2.3,3818
1312,91,20240222,8,119.27,45,0.01,1187,2.6,1125
1313,54,20240223,86,47.55,566,0.48,1571,4.5,2591
1314,54,20240223,86,47.55,566,0.48,1571,4.5,2591
1315,70,20240224,90,188.69,474,0.06,211,4.0,2756
1316,70,20240224,90,188.69,474,0.06,211,4.0,2756
1317,75,20240224,72,334.66,769,0.41,771,4.2,622
1318,75,20240224,72,334.66,769,0.41,771,4.2,622
1319,43,20240224,25,275.44,946,0.18,1377,4.0,2390
1320,43,20240224,25,275.44,946,0.18,1377,4.0,2390
1321,40,20240224,19,306.00,361,0.49,92,4.6,3451
1322,40,20240224,19,306.00,361,0.49,92,4.6,3451
1323,32,20240225,5,259.10,22,0.34,1830,2.2,2066
1324,32,20240225,5,259.10,22,0.34,1830,2.2,2066
1325,22,20240226,39,312.40,885,0.08,1144,3.8,575
1326,22,20240226,39,312.40,885,0.08,1144,3.8,575
1327,35,20240226,35,290.22,572,0.49,1794,3.4,499
1328,35,20240226,35,290.22,572,0.49,1794,3.4,499
1329,20,20240226,30,41.84,242,0.26,1353,2.6,884
1330,20,20240226,30,41.84,242,0.26,1353,2.6,884
1331,66,20240227,66,472.16,92,0.46,287,1.9,3075
1332,66,20240227,66,472.16,92,0.46,287,1.9,3075
1333,35,20240227,59,131.02,905,0.14,1205,4.6,631
1334,35,20240227,59,131.02,905,0.14,1205,4.6,631
1335,77,20240229,30,50.16,378,0.32,236,3.6,3106
1336,77,20240229,30,50.16,378,0.32,236,3.6,3106
1337,1,20240229,27,429.60,919,0.43,1648,2.6,1696
1338,1,20240229,27,429.60,919,0.43,1648,2.6,1696
1339,6,20240229,21,338.86,489,0.44,784,2.4,154
1340,6,20240229,21,338.86,489,0.44,784,2.4,154
1341,100,20240229,20,271.20,562,0.06,454,3.5,1301
1342,100,20240229,20,271.20,562,0.06,454,3.5,1301
1343,17,20240229,2,242.38,16,0.21,60,2.4,2343
1344,17,20240229,2,242.38,16,0.21,60,2.4,2343
1345,77,20240301,79,406.05,269,0.34,517,1.3,3644
1346,77,20240301,79,406.05,269,0.34,517,1.3,3644
1347,18,20240301,78,399.72,934,0.23,1466,4.0,2419
1348,18,20240301,78,399.72,934,0.23,1466,4.0,2419
1349,62,20240301,37,479.48,582,0.47,370,1.9,3847
1350,62,20240301,37,479.48,582,0.47,370,1.9,3847
1351,17,20240302,75,235.24,228,0.00,1458,1.3,3569
1352,17,20240302,75,235.24,228,0.00,1458,1.3,3569
1353,27,20240302,7,196.41,304,0.27,290,3.2,1440
1354,27,20240302,7,196.41,304,0.27,290,3.2,1440
1355,27,20240302,3,349.29,301,0.05,1241,5.0,4795
1356,27,20240302,3,349.29,301,0.05,1241,5.0,4795
1357,98,20240303,82,80.10,538,0.47,870,1.1,616
1358,98,20240303,82,80.10,538,0.47,870,1.1,616
1359,7,20240303,37,85.97,681,0.41,1077,4.9,1715
1360,7,20240303,37,85.97,681,0.41,1077,4.9,1715
1361,2,20240303,15,336.30,986,0.28,1762,3.4,2773
1362,2,20240303,15,336.30,986,0.28,1762,3.4,2773
1363,28,20240303,12,437.93,938,0.29,1339,1.6,405
1364,28,20240303,12,437.93,938,0.29,1339,1.6,405
1365,43,20240304,80,213.74,328,0.43,1845,3.9,4744
1366,43,20240304,80,213.74,328,0.43,1845,3.9,4744
1367,62,20240304,61,261.03,418,0.04,1938,4.1,1003
1368,62,20240304,61,261.03,418,0.04,1938,4.1,1003
1369,44,20240304,60,59.93,922,0.43,1475,2.4,4232
1370,44,20240304,60,59.93,922,0.43,1475,2.4,4232
1371,76,20240305,64,367.36,374,0.25,697,3.3,1129
1372,76,20240305,64,367.36,374,0.25,697,3.3,1129
1373,71,20240306,56,419.33,890,0.29,880,1.8,4675
1374,71,20240306,56,419.33,890,0.29,880,1.8,4675
1375,75,20240306,45,265.72,176,0.48,1634,1.3,3197
1376,75,20240306,45,265.72,176,0.48,1634,1.3,3197
1377,77,20240307,72,352.80,68,0.07,1590,4.4,4280
1378,77,20240307,72,352.80,68,0.07,1590,4.4,4280
1379,80,20240307,26,29.51,846,0.48,793,2.1,4486
1380,80,20240307,26,29.51,846,0.48,793,2.1,4486
1381,51,20240307,10,101.59,900,0.18,1424,1.1,2378
1382,51,20240307,10,101.59,900,0.18,1424,1.1,2378
1383,78,20240307,4,10.11,438,0.38,250,4.7,2721
1384,78,20240307,4,10.11,438,0.38,250,4.7,2721
1385,18,20240308,61,436.35,780,0.26,1439,1.1,4854
1386,18,20240308,61,436.35,780,0.26,1439,1.1,4854
1387,22,20240308,49,370.32,151,0.27,946,4.1,955
1388,22,20240308,49,370.32,151,0.27,946,4.1,955
1389,5,20240308,40,351.03,633,0.08,801,2.6,1081
1390,5,20240308,40,351.03,633,0.08,801,2.6,1081
1391,1,20240308,13,64.34,742,0.24,1020,2.8,863
1392,1,20240308,13,64.34,742,0.24,1020,2.8,863
1393,12,20240309,57,189.02,842,0.04,349,3.0,3421
1394,12,20240309,57,189.02,842,0.04,349,3.0,3421
1395,49,20240309,32,280.83,554,0.43,1683,2.6,4986
1396,49,20240309,32,280.83,554,0.43,1683,2.6,4986
1397,24,20240309,21,83.29,319,0.20,1518,2.9,2013
1398,24,20240309,21,83.29,319,0.20,1518,2.9,2013
1399,85,20240309,14,447.72,803,0.24,1289,2.7,4016
1400,85,20240309,14,447.72,803,0.24,1289,2.7,4016
1401,12,20240310,25,204.95,846,0.41,880,4.9,3
1402,12,20240310,25,204.95,846,0.41,880,4.9,3
1403,38,20240311,63,310.16,453,0.06,1537,4.5,3155
1404,38,20240311,63,310.16,453,0.06,1537,4.5,3155
1405,15,20240312,30,466.74,804,0.35,1129,3.3,2935
1406,91,20240312,30,249.39,680,0.13,1860,3.1,1932
1407,15,20240312,30,466.74,804,0.35,1129,3.3,2935
1408,91,20240312,30,249.39,680,0.13,1860,3.1,1932
1409,48,20240313,67,32.57,321,0.26,943,4.2,4967
1410,48,20240313,67,32.57,321,0.26,943,4.2,4967
1411,44,20240313,41,29.34,885,0.11,63,2.9,2211
1412,44,20240313,41,29.34,885,0.11,63,2.9,2211
